name	ensg	label	id	class_id	combined_family	family_id	loc	tss_loc	strand
ZNF138	ENSG00000197008	ZNF138 [6]	2.3.3.18.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr7:64254766-64294054	chr7:64254766-64254766	1
POGZ	ENSG00000143442	POGZ (SUHW5, ZNF280E, ZNF635) [9]	2.3.3.4.5	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:151375200-151431941	chr1:151431941-151431941	-1
YY1	ENSG00000100811	YY1 [4]	2.3.3.9.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr14:100704635-100749129	chr14:100704635-100704635	1
SMARCC2	ENSG00000139613	SMARCC2 (BAF170)	3.5.1.6.4	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr12:56556767-56583351	chr12:56583351-56583351	-1
NR2F2	ENSG00000185551	COUP-TFII  (NR2F2)	2.1.3.5.2	2.1	Nuclear receptors with C4 zinc fingers>RXR-related receptors (NR2)	2.1.3	chr15:96869167-96883492	chr15:96869167-96869167	1
ZIK1	ENSG00000171649	ZIK1 (ZNF762) [9]	2.3.3.41.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:58089824-58105145	chr19:58089824-58089824	1
BCL6B	ENSG00000161940	BCL6B (BAZF, ZNF62) [5]	2.3.3.22.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr17:6926339-6933609	chr17:6926339-6926339	1
SPI1	ENSG00000066336	PU.1 (Spi-1)	3.5.2.5.1	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr11:47376411-47400127	chr11:47400127-47400127	-1
PAX3	ENSG00000135903	Pax-3 (HuP2)	3.2.1.1.1	3.2	Paired box factors	3.2.1	chr2:223064607-223163715	chr2:223163715-223163715	-1
ZNF148	ENSG00000163848	ZNF148 (ZBP89) [4]	2.3.3.13.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr3:124944405-125094198	chr3:125094198-125094198	-1
SP3	ENSG00000172845	Sp3	2.3.1.1.3	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr2:174771187-174830430	chr2:174830430-174830430	-1
ZNF773	ENSG00000152439	ZNF773 (ZNF419B) [9]	2.3.3.42.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:58011283-58029772	chr19:58011283-58011283	1
ZSCAN30	ENSG00000186814	ZSCAN30 (ZNF397OS) [7]	2.3.3.0.43	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr18:32831032-32870196	chr18:32870196-32870196	-1
ZNF397	ENSG00000186812	ZNF397 (ZSCAN15) [9]	2.3.3.34.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr18:32820994-32847097	chr18:32820994-32820994	1
ELK3	ENSG00000111145	Elk-3 (SAP-2)	3.5.2.2.2	3.5	Tryptophan cluster factors>Ets-related factors	3.5.2	chr12:96588160-96663613	chr12:96588160-96588160	1
TBX6	ENSG00000149922	TBX6	6.5.5.0.1	6.5	T-Box factors	6.5.5	chr16:30097114-30103208	chr16:30103208-30103208	-1
ZBTB41	ENSG00000177888	ZBTB41 (FRBZ1) [1+13]	2.3.4.0.33	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr1:197122810-197169672	chr1:197169672-197169672	-1
ZSCAN5B	ENSG00000197213	ZSCAN5B [5]	2.3.3.5.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:56700939-56709289	chr19:56709289-56709289	-1
SP100	ENSG00000067066	Sp100	5.3.5.2.1	5.3	SAND domain factors	5.3.5	chr2:231280657-231408805	chr2:231280657-231280657	1
PURB	ENSG00000146676	Pur-beta (PURB)	0.0.5.0.2	0.0	Uncharacterized	0.0.5	chr7:44915896-44924960	chr7:44924960-44924960	-1
ZNF226	ENSG00000167380	ZNF226 [19]	2.3.3.47.13	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:44669226-44682534	chr19:44669226-44669226	1
NR1D2	ENSG00000174738	Rev-ErbAbeta (NR1D2)	2.1.2.3.2	2.1	Nuclear receptors with C4 zinc fingers>Thyroid hormone receptor-related factors (NR1)	2.1.2	chr3:23986751-24022109	chr3:23986751-23986751	1
ZNF543	ENSG00000178229	ZNF543 [13]	2.3.3.54.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:57831877-57842144	chr19:57831877-57831877	1
JUND	ENSG00000130522	JunD	1.1.1.1.3	1.1	Basic leucine zipper factors (bZIP)>Jun-related factors	1.1.1	chr19:18390563-18392432	chr19:18392432-18392432	-1
HNF4G	ENSG00000164749	HNF-4gamma (NR2A2)	2.1.3.2.2	2.1	Nuclear receptors with C4 zinc fingers>RXR-related receptors (NR2)	2.1.3	chr8:76320149-76479078	chr8:76320149-76320149	1
ZNF846	ENSG00000196605	ZNF846 [14]	2.3.3.45.5	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:9862669-9903856	chr19:9903856-9903856	-1
TFDP1	ENSG00000198176	Dp-1 (DRTF-1)	3.3.2.2.1	3.3	Fork head / winged helix factors>E2F-related factors	3.3.2	chr13:114239013-114295785	chr13:114239013-114239013	1
SOX7	ENSG00000171056	SOX-7	4.1.1.6.1	4.1	High-mobility group (HMG) domain factors>SOX-related factors	4.1.1	chr8:10581278-10697357	chr8:10697357-10697357	-1
NR2F6	ENSG00000160113	EAR2  (NR2F6)	2.1.3.5.3	2.1	Nuclear receptors with C4 zinc fingers>RXR-related receptors (NR2)	2.1.3	chr19:17342692-17356749	chr19:17356749-17356749	-1
RBAK	ENSG00000146587	RBAK (ZNF769) [16]	2.3.3.0.196	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr7:5023349-5112854	chr7:5023349-5023349	1
KAT8	ENSG00000103510	MYST1 (TIP60 protein 1) [1]	2.7.3.0.1	2.7	C2HC zinc finger factors	2.7.3	chr16:31127075-31142714	chr16:31127075-31127075	1
HIVEP2	ENSG00000010818	HIV-EP2 (MBP-2, ZNF40B) [2+2]	2.3.4.5.2	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr6:143072604-143266338	chr6:143266338-143266338	-1
ZNF33A	ENSG00000189180	ZNF33A (KOX31, ZNF11, ZNF11A, ZNF33) [16]	2.3.3.69.6	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr10:38299578-38354016	chr10:38299578-38299578	1
ZNF705G	ENSG00000215372	ZNF705G [2]	2.3.3.7.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr8:7213039-7243080	chr8:7243080-7243080	-1
ESRRB	ENSG00000119715	ERR2 (ERRbeta, ESRRB) (NR3B2)	2.1.1.2.4	2.1	Nuclear receptors with C4 zinc fingers>Steroid hormone receptors (NR3)	2.1.1	chr14:76776957-76968178	chr14:76776957-76776957	1
CREBL2	ENSG00000111269	CREBL2	1.1.7.5.1	1.1	Basic leucine zipper factors (bZIP)>CREB-related factors	1.1.7	chr12:12764761-12798042	chr12:12764761-12764761	1
WHSC1	ENSG00000109685	WHSC1 (TRX-5) [1]	4.1.5.0.1	4.1	High-mobility group (HMG) domain factors>WHSC1-related factors	4.1.5	chr4:1873151-1983934	chr4:1873151-1873151	1
ZNF200	ENSG00000010539	ZNF200 (ZNFMF)	2.3.3.0.7	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:3272325-3286221	chr16:3286221-3286221	-1
ESX1	ENSG00000123576	ESX-1	3.1.3.8.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chrX:103494719-103499614	chrX:103499614-103499614	-1
BACH2	ENSG00000112182	BACH2	1.1.1.2.6	1.1	Basic leucine zipper factors (bZIP)>Jun-related factors	1.1.1	chr6:90636248-91006627	chr6:91006627-91006627	-1
ZBED5	ENSG00000236287	ZBED5	2.3.5.0.5	2.3	C2H2 zinc finger factors>BED zinc finger factors	2.3.5	chr11:10833621-10880343	chr11:10880343-10880343	-1
FOXD4L6	ENSG00000204793	FOXD4L6	3.3.1.4.10	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr9:69199480-69202204	chr9:69202204-69202204	-1
PRDM4	ENSG00000110851	PRDM4 (PFM1) [1+5]	2.3.4.0.31	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr12:108126643-108155049	chr12:108155049-108155049	-1
ZFP41	ENSG00000181638	ZFP41	2.3.3.0.17	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr8:144328991-144344875	chr8:144328991-144328991	1
NOBOX	ENSG00000106410	NOBOX (OG2)	3.1.3.15.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr7:144094333-144107320	chr7:144107320-144107320	-1
CTCF	ENSG00000102974	CTCF [11]	2.3.3.50.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:67596310-67673086	chr16:67596310-67596310	1
KAT6B	ENSG00000156650	MYST4 (TIP60 protein 4, MORF, MOZ2) [1]	2.7.3.0.4	2.7	C2HC zinc finger factors	2.7.3	chr10:76585340-76792380	chr10:76585340-76585340	1
THAP10	ENSG00000129028	THAP10	2.9.1.0.10	2.9	C2CH THAP-type zinc finger factors	2.9.1	chr15:71173681-71185124	chr15:71185124-71185124	-1
E2F4	ENSG00000205250	E2F-4	3.3.2.1.4	3.3	Fork head / winged helix factors>E2F-related factors	3.3.2	chr16:67226072-67232821	chr16:67226072-67226072	1
TPRXL	ENSG00000180438	TPRXL	3.1.3.26.2	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr3:13978756-14124311	chr3:13978756-13978756	1
HOXB9	ENSG00000170689	Hox-B9 (HOX2E)	3.1.1.8.2	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr17:46698518-46703839	chr17:46703839-46703839	-1
ZNF296	ENSG00000170684	ZNF296 (ZNF342) [1+2+3]	2.3.4.15.3	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:45574758-45579846	chr19:45579846-45579846	-1
ARID1A	ENSG00000117713	ARID1A (BAF250, BAF250A, OSA1, SMARCF1)	3.7.1.1.1	3.7	ARID domain factors	3.7.1	chr1:27022524-27108595	chr1:27022524-27022524	1
ZNF490	ENSG00000188033	ZNF490 [13]	2.3.3.33.11	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:12688775-12750912	chr19:12750912-12750912	-1
MYOG	ENSG00000122180	Myogenin (Myf-4)	1.2.2.1.2	1.2	Basic helix-loop-helix factors (bHLH)>MyoD / ASC-related factors	1.2.2	chr1:203052260-203055164	chr1:203055164-203055164	-1
ZBTB22	ENSG00000236104	ZBTB22 (ZNF297, BING1) [3]	2.3.2.1.6	2.3	C2H2 zinc finger factors>Other factors with up to three adjacent zinc fingers	2.3.2	chr6:33282183-33285719	chr6:33285719-33285719	-1
HMG20A	ENSG00000140382	HMG20A (HMGX1) [1]	4.1.2.0.6	4.1	High-mobility group (HMG) domain factors>TOX-related factors	4.1.2	chr15:77712754-77777949	chr15:77712754-77712754	1
IRF6	ENSG00000117595	IRF-6	3.5.3.0.6	3.5	Tryptophan cluster factors>Interferon-regulatory factors	3.5.3	chr1:209959036-209979465	chr1:209979465-209979465	-1
SMAD5	ENSG00000113658	SMAD5	7.1.1.1.4	7.1	SMAD/NF-1 DNA-binding domain factors	7.1.1	chr5:135468534-135524435	chr5:135468534-135468534	1
TBX5	ENSG00000089225	TBX5	6.5.4.0.4	6.5	T-Box factors	6.5.4	chr12:114791736-114846247	chr12:114846247-114846247	-1
ZSCAN22	ENSG00000182318	ZSCAN22 (HKR2, ZNF50) [8]	2.3.3.0.70	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:58838385-58853698	chr19:58838385-58838385	1
ZNF345	ENSG00000251247	ZNF345 (HZF10) [15]	2.3.3.67.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:37341263-37403931	chr19:37341263-37341263	1
PAX5	ENSG00000196092	Pax-5	3.2.2.2.2	3.2	Paired box factors	3.2.2	chr9:36833272-37034103	chr9:37034103-37034103	-1
ZNF589	ENSG00000164048	ZNF589 (SZF1)	2.3.3.0.12	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr3:48282590-48340743	chr3:48282590-48282590	1
SOX10	ENSG00000100146	SOX-10	4.1.1.5.3	4.1	High-mobility group (HMG) domain factors>SOX-related factors	4.1.1	chr22:38366693-38383429	chr22:38383429-38383429	-1
HOXB5	ENSG00000120075	Hox-B5 (HOX2A)	3.1.1.5.2	3.1	Homeo domain factors>HOX-related factors	3.1.1	chr17:46668619-46671323	chr17:46671323-46671323	-1
ZNF146	ENSG00000167635	ZNF146 [10]	2.3.3.55.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:36705504-36729676	chr19:36705504-36705504	1
ZNF283	ENSG00000167637	ZNF283 (HZF19) [15]	2.3.3.67.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:44331444-44353307	chr19:44331444-44331444	1
ZNF432	ENSG00000256087	ZNF432 [16]	2.3.3.75.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:52534632-52598991	chr19:52598991-52598991	-1
SMAD3	ENSG00000166949	SMAD3	7.1.1.1.3	7.1	SMAD/NF-1 DNA-binding domain factors	7.1.1	chr15:67356101-67487533	chr15:67356101-67356101	1
BSX	ENSG00000188909	BSX-1	3.1.2.3.1	3.1	Homeo domain factors>NK-related factors	3.1.2	chr11:122848278-122852428	chr11:122852428-122852428	-1
VEZF1	ENSG00000136451	VEZF1 (DB1, ZNF161) [1+5]	2.3.4.8.2	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr17:56048910-56065620	chr17:56065620-56065620	-1
ZNF236	ENSG00000130856	ZNF236 [9+4+4+4+4+5]	2.3.4.0.25	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr18:74534563-74682683	chr18:74534563-74534563	1
PRKRIR	ENSG00000137492	PRKRIR (P52RIPK, DAP4, THAP0)	2.9.1.0.12	2.9	C2CH THAP-type zinc finger factors	2.9.1	chr11:76061000-76092015	chr11:76092015-76092015	-1
TBX2	ENSG00000121068	TBX2	6.5.4.0.1	6.5	T-Box factors	6.5.4	chr17:59477257-59486827	chr17:59477257-59477257	1
ZNF829	ENSG00000185869	ZNF829 [10]	2.3.3.35.6	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:37379026-37407193	chr19:37407193-37407193	-1
ZNF583	ENSG00000198440	ZNF583 [12]	2.3.3.31.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:56909335-56947404	chr19:56909335-56909335	1
ZNF419	ENSG00000105136	ZNF419 (ZNF419A) [11]	2.3.3.42.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:57999079-58006048	chr19:57999079-57999079	1
SIX3	ENSG00000138083	SIX3	3.1.6.2.1	3.1	Homeo domain factors>HD-SINE factors	3.1.6	chr2:45168902-45173216	chr2:45168902-45168902	1
E2F8	ENSG00000129173	E2F-8	3.3.2.1.8	3.3	Fork head / winged helix factors>E2F-related factors	3.3.2	chr11:19245610-19263167	chr11:19263167-19263167	-1
THAP7	ENSG00000184436	THAP7	2.9.1.0.7	2.9	C2CH THAP-type zinc finger factors	2.9.1	chr22:21353393-21356485	chr22:21356485-21356485	-1
DUX4L3	ENSG00000259034	DUX4L3	3.1.3.7.8	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr4:191008560-191010370	chr4:191008560-191008560	1
FIZ1	ENSG00000179943	FIZ1 (ZNF798) [4+2+5]	2.3.4.0.38	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:56102746-56113336	chr19:56113336-56113336	-1
ZNF628	ENSG00000197483	ZNF628 [4+2+5]	2.3.4.0.39	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:55987699-55995854	chr19:55987699-55987699	1
RHOXF2B	ENSG00000203989	RHOXF-2B	3.1.3.23.3	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chrX:119205848-119211707	chrX:119211707-119211707	-1
ZNF814	ENSG00000204514	ZNF814 [1+22]	2.3.4.1.4	2.3	C2H2 zinc finger factors>Factors with multiple dispersed zinc fingers	2.3.4	chr19:58360099-58400442	chr19:58400442-58400442	-1
ZBTB33	ENSG00000177485	ZBTB33 (KAISO, ZNF348) [3]	2.3.2.1.12	2.3	C2H2 zinc finger factors>Other factors with up to three adjacent zinc fingers	2.3.2	chrX:119384607-119392253	chrX:119384607-119384607	1
ZNF213	ENSG00000085644	ZNF213 (ZKSCAN21) [5]	2.3.3.6.4	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:3179778-3192806	chr16:3179778-3179778	1
HES3	ENSG00000173673	HES-3	1.2.4.1.3	1.2	Basic helix-loop-helix factors (bHLH)>Hairy-related factors	1.2.4	chr1:6304252-6305638	chr1:6304252-6304252	1
BARHL1	ENSG00000125492	BarH-L1	3.1.2.1.1	3.1	Homeo domain factors>NK-related factors	3.1.2	chr9:135457572-135465653	chr9:135457572-135457572	1
SIX1	ENSG00000126778	SIX1	3.1.6.1.1	3.1	Homeo domain factors>HD-SINE factors	3.1.6	chr14:61110133-61124977	chr14:61124977-61124977	-1
ZNF691	ENSG00000164011	ZNF691 [7]	2.3.3.0.39	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr1:43312280-43318148	chr1:43312280-43312280	1
ZNF514	ENSG00000144026	ZNF514 [7]	2.3.3.0.46	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr2:95813075-95831158	chr2:95831158-95831158	-1
ZNF460	ENSG00000197714	ZNF460 (ZNF272) [11]	2.3.3.54.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:57791419-57804937	chr19:57791419-57791419	1
ZNF227	ENSG00000131115	ZNF227 [19]	2.3.3.47.12	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:44711700-44741421	chr19:44711700-44711700	1
IRF9	ENSG00000213928	IRF-9 (ISGF-3gamma)	3.5.3.0.9	3.5	Tryptophan cluster factors>Interferon-regulatory factors	3.5.3	chr14:24630262-24635774	chr14:24630262-24630262	1
LEUTX	ENSG00000213921	LEUTX	3.1.3.13.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr19:40267235-40276775	chr19:40267235-40267235	1
CREB1	ENSG00000118260	CREB	1.1.7.1.1	1.1	Basic leucine zipper factors (bZIP)>CREB-related factors	1.1.7	chr2:208394461-208468155	chr2:208394461-208394461	1
KLF7	ENSG00000118263	KLF7 (UKLF)	2.3.1.2.7	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr2:207938861-208031991	chr2:208031991-208031991	-1
ZNF117	ENSG00000152926	ZNF117 (HPF9) [13]	2.3.3.0.164	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr7:64438360-64467062	chr7:64467062-64467062	-1
ZNF131	ENSG00000172262	ZNF131 [6]	2.3.3.0.34	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr5:43065278-43192123	chr5:43065278-43065278	1
KLF9	ENSG00000119138	KLF9 (BTEB1)	2.3.1.2.9	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr9:72999503-73029540	chr9:73029540-73029540	-1
ESR2	ENSG00000140009	Estrogen receptor beta (ERbeta) (NR3A2)	2.1.1.2.2	2.1	Nuclear receptors with C4 zinc fingers>Steroid hormone receptors (NR3)	2.1.1	chr14:64550950-64804830	chr14:64804830-64804830	-1
FOXH1	ENSG00000160973	FOXH1	3.3.1.8.1	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr8:145698795-145701718	chr8:145701718-145701718	-1
ZNF616	ENSG00000204611	ZNF616 [21]	2.3.3.79.3	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:52616344-52643175	chr19:52643175-52643175	-1
FOXB2	ENSG00000204612	FOXB2	3.3.1.2.2	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr9:79634571-79635869	chr9:79634571-79634571	1
FOXD4L3	ENSG00000187559	FOXD4L3	3.3.1.4.7	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr9:70917276-70920000	chr9:70917276-70917276	1
MAX	ENSG00000125952	Max	1.2.6.5.5	1.2	Basic helix-loop-helix factors (bHLH)>bHLH-ZIP factors	1.2.6	chr14:65472892-65569413	chr14:65569413-65569413	-1
FOXA3	ENSG00000170608	FOXA3 (HNF-3gamma)	3.3.1.1.3	3.3	Fork head / winged helix factors>Forkhead box (FOX) factors	3.3.1	chr19:46367247-46377055	chr19:46367247-46367247	1
ZNF442	ENSG00000198342	ZNF442 [16]	2.3.3.74.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:12460185-12476719	chr19:12476719-12476719	-1
ZNF558	ENSG00000167785	ZNF558 [9]	2.3.3.43.1	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:8920380-8943004	chr19:8943004-8943004	-1
ZNF143	ENSG00000166478	ZNF143 (SBF, STAF) [7]	2.3.3.28.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr11:9481866-9550071	chr11:9481866-9481866	1
LHX5	ENSG00000089116	Lhx5	3.1.5.2.2	3.1	Homeo domain factors>HD-LIM factors	3.1.5	chr12:113899839-113910085	chr12:113910085-113910085	-1
GSC	ENSG00000133937	GSC	3.1.3.9.1	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr14:95234553-95236562	chr14:95236562-95236562	-1
TEAD4	ENSG00000197905	TEF-3 (TEAD-4, TCF-13L1)	3.6.1.0.2	3.6	TEA domain factors	3.6.1	chr12:3068496-3149839	chr12:3068496-3068496	1
SHOX2	ENSG00000168779	SHOX-2 (OG-12X, SHOT)	3.1.3.25.2	3.1	Homeo domain factors>Paired-related HD factors	3.1.3	chr3:157814948-157824292	chr3:157824292-157824292	-1
MTA3	ENSG00000057935	MTA3	2.2.1.2.7	2.2	Other C4 zinc finger-type factors	2.2.1	chr2:42721709-42984087	chr2:42721709-42721709	1
MTA3	ENSG00000057935	MTA3	3.5.1.3.6	3.5	Tryptophan cluster factors>Myb/SANT domain factors	3.5.1	chr2:42721709-42984087	chr2:42721709-42721709	1
NKX6-3	ENSG00000165066	NKX-6.3 (NKX6-3)	3.1.2.19.3	3.1	Homeo domain factors>NK-related factors	3.1.2	chr8:41502697-41508855	chr8:41508855-41508855	-1
ZNF582	ENSG00000018869	ZNF582 [10]	2.3.3.35.7	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:56887413-56904914	chr19:56904914-56904914	-1
ZNF501	ENSG00000186446	ZNF501 (ZNF52) [9]	2.3.3.0.87	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr3:44771088-44778575	chr3:44771088-44771088	1
ZNF197	ENSG00000186448	ZNF197 (ZKSCAN9, ZNF166) [22]	2.3.3.0.228	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr3:44626380-44689963	chr3:44626380-44626380	1
POU3F4	ENSG00000196767	POU3F4 (Oct-9, OTF-9, Brn-4)	3.1.10.3.4	3.1	Homeo domain factors>POU domain factors	3.1.10	chrX:82763269-82764775	chrX:82763269-82763269	1
CXXC1	ENSG00000154832	CpG-binding protein (CXXC1, CFP1, CGBP, PCCX1, PHF18)	2.6.1.0.1	2.6	CXXC zinc finger factors	2.6.1	chr18:47808713-47814674	chr18:47814674-47814674	-1
EBF1	ENSG00000164330	EBF1 (COE1)	6.1.5.0.1	6.1	Rel homology region (RHR) factors	6.1.5	chr5:158122928-158526769	chr5:158526769-158526769	-1
PHF5A	ENSG00000100410	PHF5A (Ini, SF3b14b)	0.0.2.0.1	0.0	Uncharacterized	0.0.2	chr22:41855721-41864729	chr22:41864729-41864729	-1
ZNF254	ENSG00000213096	ZNF254 (BMZF5, ZNF539, ZNF91L) [15]	2.3.3.0.182	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr19:24216276-24312654	chr19:24216276-24216276	1
TOX4	ENSG00000092203	TOX-4 (LCP-1) [1]	4.1.2.0.4	4.1	High-mobility group (HMG) domain factors>TOX-related factors	4.1.2	chr14:21944756-21967319	chr14:21944756-21944756	1
GLIS2	ENSG00000126603	GLIS2 (NKL) [5]	2.3.3.1.5	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr16:4364762-4389598	chr16:4364762-4364762	1
PBX2	ENSG00000204304	PBX-2	3.1.4.4.2	3.1	Homeo domain factors>TALE-type homeo domain factors	3.1.4	chr6:32152512-32157963	chr6:32157963-32157963	-1
KLF4	ENSG00000136826	KLF4 (GKLF)	2.3.1.2.4	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr9:110247133-110252763	chr9:110252763-110252763	-1
OVOL2	ENSG00000125850	OVOL2 (ZNF339) [4]	2.3.3.17.2	2.3	C2H2 zinc finger factors>More than 3 adjacent zinc finger factors	2.3.3	chr20:17937623-18039832	chr20:18039832-18039832	-1
PSPC1	ENSG00000121390	PSPC1 (PSP1, Paraspeckle component 1)	0.2.1.0.3	0.2	NonO domain factors	0.2.1	chr13:20248896-20357142	chr13:20357142-20357142	-1
KLF17	ENSG00000171872	KLF17	2.3.1.2.17	2.3	C2H2 zinc finger factors>Three-zinc finger Krüppel-related factors	2.3.1	chr1:44584522-44600812	chr1:44584522-44584522	1
RUNX2	ENSG00000124813	Runx2 (PEBP2alphaA, CBF-alpha1)	6.4.1.0.1	6.4	Runt domain factors	6.4.1	chr6:45295894-45632086	chr6:45295894-45295894	1
